Feature ID	Taxon	Confidence
a6080ba094ab5c22b9a8b51311951b46	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__	0.8185221256843533
08fc5a250d8fd1d6d5047baddc57604a	k__Bacteria	0.9450834621190751
c8cf2487b8ed2ce6133ee23e0ba0bd67	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__	0.9994157789899518
3608229eef32ce9de19a3011b4cda20e	k__Bacteria	0.9581463531993375
73b5d53805fb48ff2469b9e26b9e54d4	k__Bacteria	0.9370345207244105
938324b904f88f422000f5a6f08c7f09	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__	0.9999890937786526
62e36d5af89df0ee6d85d17dfeab019e	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__salivarius	0.8733671947019462
c1281aef1bbb8112b3f4ca4ad1db3ee4	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Patulibacteraceae; g__; s__	0.9999908728082981
bba6b7143559fc9fa2e0338355c1f8f6	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Serratia; s__	0.8415601977802651
b48a9fedb3bb656f9dc079cb502478a0	k__Bacteria	0.9030646703910816
2604d52dfe3e115b4ac6bc2cc7b906ca	k__Bacteria	0.918516032944645
9c41ef256fd66686bbac604e343a1150	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__	0.9738062472256482
daf57723dc5424ef9728b448505e2a3d	k__Bacteria	0.9406865943459142
a218a1c9c11953d31d1cfd0d62904b11	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9998027315994411
1ff5104e41a5f7f7387f50335cb6fe99	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__	0.9999595424902976
cbb7d612aca0e61ee1b18c29a0bca14d	k__Bacteria	0.9372544477600023
77711e3dac102cea83816a8a4d558eca	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Rhodanobacter; s__	0.9773961516733621
