"ID","SampleID","sample","City","Treatment","Dilution","Packaging","Packaging_samples","Lean","Blinded_Store","Raw_paired_reads","QC_filtered_reads","nonhost_filtered_reads","amrplusplus_counts","Samdedup_amrplusplus_counts","deduped_SNP_confirmed_counts","resistome_raw_mapped_reads","resistome_CSS_counts","AMR_class_Richness","AMR_class_Shannon","AMR_mech_Richness","AMR_mech_Shannon","Level","Value"
"80","FC.162A_concatenated","FC_162","Sample 10.1","Fort Collins","CONV","None","Chub","Chub(N=8)",93,"Store1",54399943,52389506,165437,1919,1647,2792,2792,31727.2727272728,10,0.636913604023653,20,1.09005313510378,"Gene",10.7744107744108
"81","FC.172A1in2_concatenated","FC_172","Sample 11.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",80,"Store3",39790090,38407079,1104944,22850,11170,20120,20120,264736.842105264,10,0.316633893518961,16,0.365593598460608,"Class",1.16321337695383
"82","FC.172A1in2_concatenated","FC_172","Sample 11.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",80,"Store3",39790090,38407079,1104944,22850,11170,20120,20120,264736.842105264,10,0.316633893518961,16,0.365593598460608,"Mechanism",1.05124835742444
"83","FC.172A1in2_concatenated","FC_172","Sample 11.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",80,"Store3",39790090,38407079,1104944,22850,11170,20120,20120,264736.842105264,10,0.316633893518961,16,0.365593598460608,"Group",2.29226361031519
"84","FC.172A1in2_concatenated","FC_172","Sample 11.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",80,"Store3",39790090,38407079,1104944,22850,11170,20120,20120,264736.842105264,10,0.316633893518961,16,0.365593598460608,"Gene",8.91364902506964
"85","FC.172A_concatenated","FC_172","Sample 11.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",80,"Store3",45710363,44090217,1410649,1025,930,2147,2147,69258.0645161293,8,0.659584626277777,14,0.72608324953291,"Class",1.38708279150412
"86","FC.172A_concatenated","FC_172","Sample 11.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",80,"Store3",45710363,44090217,1410649,1025,930,2147,2147,69258.0645161293,8,0.659584626277777,14,0.72608324953291,"Mechanism",1.36228182205194
"87","FC.172A_concatenated","FC_172","Sample 11.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",80,"Store3",45710363,44090217,1410649,1025,930,2147,2147,69258.0645161293,8,0.659584626277777,14,0.72608324953291,"Group",2.50783699059561
"88","FC.172A_concatenated","FC_172","Sample 11.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",80,"Store3",45710363,44090217,1410649,1025,930,2147,2147,69258.0645161293,8,0.659584626277777,14,0.72608324953291,"Gene",8.3989501312336
"89","FC.177A1in2_concatenated","FC_177","Sample 12.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",54833376,52650008,45942,4894,3473,5686,5686,23020.2429149798,14,0.962874385031071,24,1.56003889774774,"Class",1.92655027092113
"90","FC.177A1in2_concatenated","FC_177","Sample 12.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",54833376,52650008,45942,4894,3473,5686,5686,23020.2429149798,14,0.962874385031071,24,1.56003889774774,"Mechanism",2.86995515695067
"91","FC.177A1in2_concatenated","FC_177","Sample 12.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",54833376,52650008,45942,4894,3473,5686,5686,23020.2429149798,14,0.962874385031071,24,1.56003889774774,"Group",22.8571428571429
"92","FC.177A1in2_concatenated","FC_177","Sample 12.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",54833376,52650008,45942,4894,3473,5686,5686,23020.2429149798,14,0.962874385031071,24,1.56003889774774,"Gene",42.1052631578947
"93","FC.177A_concatenated","FC_177","Sample 12.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",40915803,39211802,41483,9114,5417,10290,10290,31759.2592592592,12,0.993875855252934,23,1.5757264173585,"Class",2.24719101123595
"94","FC.177A_concatenated","FC_177","Sample 12.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",40915803,39211802,41483,9114,5417,10290,10290,31759.2592592592,12,0.993875855252934,23,1.5757264173585,"Mechanism",3.19042871385842
"95","FC.177A_concatenated","FC_177","Sample 12.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",40915803,39211802,41483,9114,5417,10290,10290,31759.2592592592,12,0.993875855252934,23,1.5757264173585,"Group",24.2424242424242
"96","FC.177A_concatenated","FC_177","Sample 12.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",40915803,39211802,41483,9114,5417,10290,10290,31759.2592592592,12,0.993875855252934,23,1.5757264173585,"Gene",50
"97","FC.181A1in2_concatenated","FC_181","Sample 13.2","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Class",3.78250591016548
"98","FC.181A1in2_concatenated","FC_181","Sample 13.2","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Mechanism",4.69208211143695
"99","FC.181A1in2_concatenated","FC_181","Sample 13.2","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Group",8.35509138381201
"100","FC.181A1in2_concatenated","FC_181","Sample 13.2","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Gene",10.2893890675241
"101","FC.181A_concatenated","FC_181","Sample 13.1","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1",50492224,48832439,66376,30,25,266,266,8060.60606060609,8,1.25178614451091,13,1.49662002771796,"Class",2.61437908496732
