Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
Streptococcus,TreatmentCONV...TreatmentRWA,-0.339834175256777,-0.991090391557054,0.311422041043501,5.96457782412611,-1.02350183981684,0.306223802065796,0.392115844108642,-6.33813829308342
Serratia,TreatmentCONV...TreatmentRWA,-0.826547128044234,-1.50063812192553,-0.152456134162932,5.79619521115822,-2.40504138761496,0.0162824514159495,0.0401606114159198,-3.96367774015641
Weissella,TreatmentCONV...TreatmentRWA,3.0937492671391,2.44249305083882,3.74500548343938,5.76807570948451,9.31765636712764,3.76320462297467e-20,1.58054594164936e-17,36.0814931349341
Bacillus,TreatmentCONV...TreatmentRWA,-0.0793971834044198,-0.753510604667523,0.594716237858684,5.38304017863403,-0.231017872727293,0.817330158532586,0.847601645885644,-6.7957438651453
Rubrobacter,TreatmentCONV...TreatmentRWA,-0.862367920902651,-1.51362413720293,-0.211111704602373,5.32249412200846,-2.59725247755313,0.00948258696874565,0.0253674301074724,-3.52001128369906
Arthrobacter,TreatmentCONV...TreatmentRWA,-0.412696185141947,-1.11591850177906,0.290526131495171,4.87057233832457,-1.15109526612427,0.249863315068603,0.336239222571078,-6.12622371431127
Staphylococcus,TreatmentCONV...TreatmentRWA,-0.189586426807128,-0.863548302036786,0.48437544842253,4.8464702989287,-0.551753846403563,0.581193292829128,0.649205273904877,-6.67189395320618
Roseburia,TreatmentCONV...TreatmentRWA,-0.402608073090844,-1.07654339196021,0.27132724577852,4.72285098104776,-1.17175744113474,0.241467163136987,0.336239222571078,-6.1438527918653
Enterococcus,TreatmentCONV...TreatmentRWA,3.13929492103277,2.11196113491265,4.1666287071529,4.65425273032361,5.99368623725412,2.52463573653512e-09,6.6271688084047e-08,11.0758076901451
Stenotrophomonas,TreatmentCONV...TreatmentRWA,-0.201447696319088,-0.875533343991305,0.472637951353129,4.5246287817724,-0.586166079543222,0.557845765850076,0.628137323477297,-6.65236164238013
