"ID","SampleID","sample","City","Treatment","Dilution","Packaging","Packaging_samples","Lean","Blinded_Store","Raw_paired_reads","QC_filtered_reads","nonhost_filtered_reads","amrplusplus_counts","Samdedup_amrplusplus_counts","deduped_SNP_confirmed_counts","resistome_raw_mapped_reads","resistome_CSS_counts","AMR_class_Richness","AMR_class_Shannon","AMR_mech_Richness","AMR_mech_Shannon","Level","Value"
"93","FC.177A_concatenated","FC_177","Sample 12.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",40915803,39211802,41483,9114,5417,10290,10290,31759.2592592592,12,0.993875855252934,23,1.5757264173585,"Class",1.88679245283019
"94","FC.177A_concatenated","FC_177","Sample 12.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",40915803,39211802,41483,9114,5417,10290,10290,31759.2592592592,12,0.993875855252934,23,1.5757264173585,"Mechanism",2.52565114443567
"95","FC.177A_concatenated","FC_177","Sample 12.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",40915803,39211802,41483,9114,5417,10290,10290,31759.2592592592,12,0.993875855252934,23,1.5757264173585,"Group",25.6
"96","FC.177A_concatenated","FC_177","Sample 12.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5",40915803,39211802,41483,9114,5417,10290,10290,31759.2592592592,12,0.993875855252934,23,1.5757264173585,"Gene",35.1648351648352
"97","FC.181A1in2_concatenated","FC_181","Sample 13.2","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Class",3.50877192982456
"98","FC.181A1in2_concatenated","FC_181","Sample 13.2","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Mechanism",4.0506329113924
"99","FC.181A1in2_concatenated","FC_181","Sample 13.2","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Group",8.62533692722372
"100","FC.181A1in2_concatenated","FC_181","Sample 13.2","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Gene",9.55223880597015
"101","FC.181A_concatenated","FC_181","Sample 13.1","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1",50492224,48832439,66376,30,25,266,266,8060.60606060609,8,1.25178614451091,13,1.49662002771796,"Class",2.36686390532544
"102","FC.181A_concatenated","FC_181","Sample 13.1","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1",50492224,48832439,66376,30,25,266,266,8060.60606060609,8,1.25178614451091,13,1.49662002771796,"Mechanism",2.82186948853615
"103","FC.181A_concatenated","FC_181","Sample 13.1","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1",50492224,48832439,66376,30,25,266,266,8060.60606060609,8,1.25178614451091,13,1.49662002771796,"Group",4.43213296398892
"104","FC.181A_concatenated","FC_181","Sample 13.1","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1",50492224,48832439,66376,30,25,266,266,8060.60606060609,8,1.25178614451091,13,1.49662002771796,"Gene",10
"105","FC.186A1in2_concatenated","FC_186","Sample 14.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Class",1.1611030478955
"106","FC.186A1in2_concatenated","FC_186","Sample 14.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Mechanism",1.58808933002481
"107","FC.186A1in2_concatenated","FC_186","Sample 14.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Group",1.8275271273558
"108","FC.186A1in2_concatenated","FC_186","Sample 14.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Gene",7.30593607305936
"109","FC.186A_concatenated","FC_186","Sample 14.1","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5",46960256,45204364,736031,283498,19464,30259,30259,355988.235294118,10,0.45074477137159,18,0.950909273388869,"Class",1.29712201053912
"110","FC.186A_concatenated","FC_186","Sample 14.1","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5",46960256,45204364,736031,283498,19464,30259,30259,355988.235294118,10,0.45074477137159,18,0.950909273388869,"Mechanism",1.8161180476731
"111","FC.186A_concatenated","FC_186","Sample 14.1","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5",46960256,45204364,736031,283498,19464,30259,30259,355988.235294118,10,0.45074477137159,18,0.950909273388869,"Group",1.92655027092113
"112","FC.186A_concatenated","FC_186","Sample 14.1","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5",46960256,45204364,736031,283498,19464,30259,30259,355988.235294118,10,0.45074477137159,18,0.950909273388869,"Gene",7.80487804878049
"113","FC.195A1in2_concatenated","FC_195","Sample 15.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5",43918073,42408126,175310,15394,6438,10623,10623,165984.375,8,0.202951041774303,16,0.431269732202403,"Class",1.19447555057857
"114","FC.195A1in2_concatenated","FC_195","Sample 15.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5",43918073,42408126,175310,15394,6438,10623,10623,165984.375,8,0.202951041774303,16,0.431269732202403,"Mechanism",1.19760479041916
"115","FC.195A1in2_concatenated","FC_195","Sample 15.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5",43918073,42408126,175310,15394,6438,10623,10623,165984.375,8,0.202951041774303,16,0.431269732202403,"Group",1.19670905011219
"116","FC.195A1in2_concatenated","FC_195","Sample 15.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5",43918073,42408126,175310,15394,6438,10623,10623,165984.375,8,0.202951041774303,16,0.431269732202403,"Gene",5.05529225908373
"117","FC.195A_concatenated","FC_195","Sample 15.1","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5",48943119,47226073,197321,4532,3101,4722,4722,131166.666666667,7,0.241039274073834,15,0.395048306022766,"Class",1.07853050219076
"118","FC.195A_concatenated","FC_195","Sample 15.1","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5",48943119,47226073,197321,4532,3101,4722,4722,131166.666666667,7,0.241039274073834,15,0.395048306022766,"Mechanism",1.19805316360914
"119","FC.195A_concatenated","FC_195","Sample 15.1","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5",48943119,47226073,197321,4532,3101,4722,4722,131166.666666667,7,0.241039274073834,15,0.395048306022766,"Group",1.19670905011219
"120","FC.195A_concatenated","FC_195","Sample 15.1","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5",48943119,47226073,197321,4532,3101,4722,4722,131166.666666667,7,0.241039274073834,15,0.395048306022766,"Gene",4.23841059602649
"121","FC.199A1in2_concatenated","FC_199","Sample 16.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3",52680331,50601018,184951,972,706,1350,1350,22131.1475409836,8,0.971563653244044,14,1.11806337558491,"Class",2.03303684879288
"122","FC.199A1in2_concatenated","FC_199","Sample 16.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3",52680331,50601018,184951,972,706,1350,1350,22131.1475409836,8,0.971563653244044,14,1.11806337558491,"Mechanism",2.54372019077901
"123","FC.199A1in2_concatenated","FC_199","Sample 16.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3",52680331,50601018,184951,972,706,1350,1350,22131.1475409836,8,0.971563653244044,14,1.11806337558491,"Group",3.1434184675835
"124","FC.199A1in2_concatenated","FC_199","Sample 16.2","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3",52680331,50601018,184951,972,706,1350,1350,22131.1475409836,8,0.971563653244044,14,1.11806337558491,"Gene",5.49828178694158
"125","FC.199A_concatenated","FC_199","Sample 16.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3",33252253,31859552,144585,3380,1980,3088,3088,23044.776119403,11,1.04054731296789,21,1.33481702013789,"Class",2.25669957686883
"126","FC.199A_concatenated","FC_199","Sample 16.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3",33252253,31859552,144585,3380,1980,3088,3088,23044.776119403,11,1.04054731296789,21,1.33481702013789,"Mechanism",2.40060015003751
"127","FC.199A_concatenated","FC_199","Sample 16.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3",33252253,31859552,144585,3380,1980,3088,3088,23044.776119403,11,1.04054731296789,21,1.33481702013789,"Group",4.17209908735332
"128","FC.199A_concatenated","FC_199","Sample 16.1","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3",33252253,31859552,144585,3380,1980,3088,3088,23044.776119403,11,1.04054731296789,21,1.33481702013789,"Gene",5.97014925373134
